Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,Giants Gaming,Jesse,"skye, sova",4,1,1,,,,,,,79,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,Giants Gaming,MONSTEERR,"killjoy, viper",6,1,,,1,,,,,66,2,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,NOMAD,LeChienBlanc,"reyna, skye",1,,1,,,,,,,30,4,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,NOMAD,AlphaQ,jett,3,1,1,,,1,,,,65,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,NOMAD,Theronxs,killjoy,,1,,,,,,,,35,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,NOMAD,Komar,sova,1,,,,1,,,,,27,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,NOMAD,OSR,"astra, viper",2,,,,,,,,,39,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,Giants Gaming,Fit1nho,jett,1,1,,,,,,,,63,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,Giants Gaming,Quick,sage,1,1,,,,,,,,84,10,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,Giants Gaming,russ,reyna,4,2,,,1,,,,,116,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,Giants Gaming,Jesse,sova,3,,,,,,,,,91,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,Giants Gaming,MONSTEERR,viper,3,,,,,,,,,54,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,NOMAD,LeChienBlanc,reyna,,,,,,,,,,13,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,NOMAD,AlphaQ,jett,1,,1,,,1,,,,65,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,NOMAD,Theronxs,killjoy,,,,,,,,,,32,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,NOMAD,Komar,sova,,,,,,,,,,28,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Icebox,NOMAD,OSR,viper,1,,,,,,,,,39,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,Giants Gaming,Fit1nho,jett,3,2,,,,,,,,69,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,Giants Gaming,Quick,astra,2,,,,,,,,,59,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,Giants Gaming,russ,sova,3,1,1,,,,,,,70,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,Giants Gaming,Jesse,skye,1,1,1,,,,,,,67,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,Giants Gaming,MONSTEERR,killjoy,3,1,,,1,,,,,78,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,NOMAD,LeChienBlanc,skye,1,,1,,,,,,,47,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,NOMAD,AlphaQ,jett,2,1,,,,,,,,64,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,NOMAD,Theronxs,killjoy,,1,,,,,,,,37,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,NOMAD,Komar,sova,1,,,,1,,,,,26,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,Ascent,NOMAD,OSR,astra,1,,,,,,,,,38,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,Swag Silicone,Limp,"raze, reyna",8,3,,,,,,,,73,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,Swag Silicone,dere,"chamber, sova",8,1,,,,,,,,77,2,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,Swag Silicone,sapph,"killjoy, sage",6,2,1,,,,,,,70,6,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,Swag Silicone,Byron,astra,8,1,,,,1,,,,56,6,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,Swag Silicone,Tag,jett,6,2,,,,,,,,50,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,RCTIC,McDuck,"cypher, raze",3,,,1,,1,,,,52,3,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,RCTIC,haamu,"sage, sova",7,1,,,,1,,,,49,7,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,RCTIC,Crizki,"killjoy, reyna",3,,,,,1,,,,37,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,RCTIC,BOUGiE,"breach, jett",7,,,,1,,,,,48,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,All Maps,RCTIC,Troijjan,astra,3,1,1,,,,,,,39,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,Swag Silicone,Limp,reyna,6,1,,,,,,,,76,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,Swag Silicone,dere,sova,4,,,,,,,,,82,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,Swag Silicone,sapph,killjoy,3,1,,,,,,,,65,3,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,Swag Silicone,Byron,astra,5,1,,,,1,,,,62,5,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,Swag Silicone,Tag,jett,4,,,,,,,,,43,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,RCTIC,McDuck,cypher,2,,,,,,,,,48,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,RCTIC,haamu,sova,4,,,,,1,,,,54,5,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,RCTIC,Crizki,reyna,3,,,,,1,,,,38,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,RCTIC,BOUGiE,jett,5,,,,,,,,,48,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Ascent,RCTIC,Troijjan,astra,3,,,,,,,,,34,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,Swag Silicone,Limp,raze,2,2,,,,,,,,70,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,Swag Silicone,dere,chamber,4,1,,,,,,,,71,1,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,Swag Silicone,sapph,sage,3,1,1,,,,,,,74,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,Swag Silicone,Byron,astra,3,,,,,,,,,49,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,Swag Silicone,Tag,jett,2,2,,,,,,,,57,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,RCTIC,McDuck,raze,1,,,1,,1,,,,56,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,RCTIC,haamu,sage,3,1,,,,,,,,44,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,RCTIC,Crizki,killjoy,,,,,,,,,,36,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,RCTIC,BOUGiE,breach,2,,,,1,,,,,47,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Swag Silicone vs RCTIC,Split,RCTIC,Troijjan,astra,,1,1,,,,,,,43,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,frog munchers,azury,"killjoy, viper",6,2,2,,2,,1,,,53,6,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,frog munchers,Eclipsq,"astra, sova",14,5,,,,,,,,61,5,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,frog munchers,michey,jett,11,1,3,,1,1,,,,75,4,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,frog munchers,Snebbet,"cypher, sage, sova",11,1,1,,,,,,,46,8,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,frog munchers,Tendox,reyna,9,1,,1,,,,,,62,2,3
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,EX-Killabeez,frenzaa,"cypher, viper",6,1,,,1,,,,,35,5,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,EX-Killabeez,Danji,jett,13,5,,1,1,,,,,73,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,EX-Killabeez,Breeçe,"reyna, skye",2,,,,,,,,,27,5,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,EX-Killabeez,Gr1f0,"astra, sage, viper",11,3,,,,,,1,,61,15,4
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,All Maps,EX-Killabeez,Nice,sova,12,1,,,,,,,,63,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,frog munchers,azury,viper,2,2,1,,1,,,,,85,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,frog munchers,Eclipsq,sova,5,1,,,,,,,,70,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,frog munchers,michey,jett,2,1,1,,,,,,,78,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,frog munchers,Snebbet,sage,5,1,1,,,,,,,73,6,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,frog munchers,Tendox,reyna,1,,,1,,,,,,74,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,EX-Killabeez,frenzaa,viper,1,,,,,,,,,28,2,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,EX-Killabeez,Danji,jett,2,1,,,1,,,,,55,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,EX-Killabeez,Breeçe,reyna,1,,,,,,,,,29,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,EX-Killabeez,Gr1f0,sage,2,1,,,,,,1,,48,5,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Icebox,EX-Killabeez,Nice,sova,3,,,,,,,,,47,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,frog munchers,azury,viper,1,,,,,,,,,22,5,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,frog munchers,Eclipsq,sova,4,2,,,,,,,,59,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,frog munchers,michey,jett,5,,2,,1,,,,,84,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,frog munchers,Snebbet,cypher,4,,,,,,,,,33,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,frog munchers,Tendox,reyna,4,,,,,,,,,55,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,EX-Killabeez,frenzaa,cypher,2,1,,,,,,,,53,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,EX-Killabeez,Danji,jett,5,3,,,,,,,,90,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,EX-Killabeez,Breeçe,reyna,,,,,,,,,,28,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,EX-Killabeez,Gr1f0,viper,3,1,,,,,,,,62,7,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Breeze,EX-Killabeez,Nice,sova,4,1,,,,,,,,73,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,frog munchers,azury,killjoy,3,,1,,1,,1,,,53,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,frog munchers,Eclipsq,astra,5,2,,,,,,,,55,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,frog munchers,michey,jett,4,,,,,1,,,,63,3,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,frog munchers,Snebbet,sova,2,,,,,,,,,33,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,frog munchers,Tendox,reyna,4,1,,,,,,,,56,0,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,EX-Killabeez,frenzaa,cypher,3,,,,1,,,,,25,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,EX-Killabeez,Danji,jett,6,1,,1,,,,,,74,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,EX-Killabeez,Breeçe,skye,1,,,,,,,,,23,4,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,EX-Killabeez,Gr1f0,astra,6,1,,,,,,,,73,3,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,frog munchers vs EX-Killabeez,Haven,EX-Killabeez,Nice,sova,5,,,,,,,,,69,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Team Progress,tuba,"breach, viper",2,,,,,,,,,32,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Team Progress,oli,"astra, sage",7,,,,,,,,,58,8,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Team Progress,chris,"killjoy, sova",2,1,,,,,,,,45,3,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Team Progress,helpless,"killjoy, raze",4,1,,,,,,,,46,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Team Progress,Rya,jett,10,3,,,,,,,,87,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Unicorns of Love,xTribune,"sage, sova",4,2,1,,,2,1,,,60,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Unicorns of Love,Luc1d,reyna,6,4,2,,,,,,,67,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Unicorns of Love,Lele,"jett, raze",5,5,,,,,1,,,57,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Unicorns of Love,Treelover,"astra, viper",5,1,,,1,,,,,55,4,4
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,All Maps,Unicorns of Love,Chefstrobel,"killjoy, sage",5,1,,,,,,,,39,4,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Team Progress,tuba,breach,2,,,,,,,,,23,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Team Progress,oli,astra,4,,,,,,,,,73,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Team Progress,chris,killjoy,1,,,,,,,,,33,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Team Progress,helpless,raze,1,,,,,,,,,33,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Team Progress,Rya,jett,6,1,,,,,,,,106,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Unicorns of Love,xTribune,sage,2,,1,,,,1,,,53,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Unicorns of Love,Luc1d,reyna,5,1,2,,,,,,,71,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Unicorns of Love,Lele,raze,1,2,,,,,1,,,52,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Unicorns of Love,Treelover,astra,3,1,,,,,,,,57,3,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Split,Unicorns of Love,Chefstrobel,killjoy,2,,,,,,,,,44,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Team Progress,tuba,viper,,,,,,,,,,40,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Team Progress,oli,sage,3,,,,,,,,,42,6,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Team Progress,chris,sova,1,1,,,,,,,,56,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Team Progress,helpless,killjoy,3,1,,,,,,,,59,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Team Progress,Rya,jett,4,2,,,,,,,,67,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Unicorns of Love,xTribune,sova,2,2,,,,2,,,,66,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Unicorns of Love,Luc1d,reyna,1,3,,,,,,,,63,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Unicorns of Love,Lele,jett,4,3,,,,,,,,62,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Unicorns of Love,Treelover,viper,2,,,,1,,,,,53,1,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Progress vs Unicorns of Love,Icebox,Unicorns of Love,Chefstrobel,sage,3,1,,,,,,,,34,4,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,SunnyBeach,Mukke,astra,6,1,,,,,,,,59,12,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,SunnyBeach,nk4y,jett,7,2,3,1,,,,,,108,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,SunnyBeach,xek,"cypher, killjoy",5,3,1,,,,,,,71,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,SunnyBeach,BebeWHO,"sova, viper",4,,,,1,1,,,,46,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,SunnyBeach,krushty,"breach, skye",4,,1,,1,,,,,57,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,Feng eSports,MrPiwccle,"killjoy, sage",4,2,,,1,,,,,39,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,Feng eSports,Rokitoso,jett,3,,1,,,,,,,37,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,Feng eSports,sNe0,"raze, sova",3,1,,,,,,,,47,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,Feng eSports,Inmensez,"cypher, kayo",1,,,,1,,,,,28,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,All Maps,Feng eSports,Undi,"astra, omen",1,2,,,,,,,,58,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,SunnyBeach,Mukke,astra,3,,,,,,,,,52,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,SunnyBeach,nk4y,jett,5,1,1,,,,,,,111,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,SunnyBeach,xek,cypher,4,3,,,,,,,,88,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,SunnyBeach,BebeWHO,viper,2,,,,1,,,,,46,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,SunnyBeach,krushty,skye,3,,,,,,,,,52,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,Feng eSports,MrPiwccle,sage,2,2,,,1,,,,,53,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,Feng eSports,Rokitoso,jett,3,,1,,,,,,,54,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,Feng eSports,sNe0,raze,2,,,,,,,,,36,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,Feng eSports,Inmensez,cypher,,,,,,,,,,32,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,SunnyBeach vs Feng eSports,Split,Feng eSports,Undi,omen,1,1,,,,,,,,50,2,0
